System,Mass Code,System Stars,Primary Star Type,Primary Star Spectral Class,Primary Star Luminosity,Primary Star Age,Parent Star,Parent Star Type,Parent Star Spectral Class,Parent Star Luminosity,Parent Star Age,Parent Body,Parent Body Type,Parent Landable,Parent Terraformable,Planet Name,Landable,Orbit Type,Type,Rings,RingTypes,Arrival Distance,Terraforming State,Radius,Earth Masses,Surface Gravity,Surface Temperature,Surface Pressure,Volcanism,Atmosphere,Axial Tilt,Rotational Period,Tidally Locked,Orbital Period,Semi-major Axis,Orbital Eccentricity,Orbital Inclination,Arg. of Periapsis,Mean Anomaly,Longitude of Ascending Node,Coord X,Coord Y,Coord Z,Timestamp
Flyoo Prao YX-F d12-10,D,single,G (White-Yellow) Star,G5,Vab,1468,Flyoo Prao YX-F d12-10,G (White-Yellow) Star,G5,Vab,1468,Flyoo Prao YX-F d12-10,G (White-Yellow) Star,,,Flyoo Prao YX-F d12-10 1,no,planetary,Water world,0,"",526.3815307617,Candidate for terraforming,3540.00775,0.1726880074,0.5605608225,322,0.247865006328,No volcanism,Carbon dioxide-rich,-0.279514,1.819593253206,no,412.183461917766,1.054994199494,0.001288,0.023756,164.9519,,,21928.9,-52.4375,40984.1,2020-08-11 06:08:33
Flyoo Prao YX-F d12-6,D,single,A (Blue-White) Star,A8,Vb,2110,Flyoo Prao YX-F d12-6,A (Blue-White) Star,A8,Vb,2110,Flyoo Prao YX-F d12-6,A (Blue-White) Star,,,Flyoo Prao YX-F d12-6 8,no,planetary,Water world,0,"",1471.2886962891,Candidate for terraforming,3304.41725,0.1387840062,0.5170334578,263,0.008594485931,No volcanism,Thin Carbon dioxide,-0.399275,1.570895575185,no,107.196131376204,0.002530046717,0.001235,-2.299856,240.106185,,,21907.9,-73.5312,40944.2,2020-08-11 05:41:29
Flyoo Prao YZ-W d2-0,D,single,F (White) Star,F6,Vab,1142,Flyoo Prao YZ-W d2-0,F (White) Star,F6,Vab,1142,Flyoo Prao YZ-W d2-0,F (White) Star,,,Flyoo Prao YZ-W d2-0 5,no,planetary,Water world,0,"",1159.6285400391,Candidate for terraforming,5537.823,0.7310510278,0.9697026014,336,1.92792221811,Major Rocky Magma,Nitrogen,0.397198,0.996890515984,no,1139.60716321513,2.326312431895,0.001045,-0.005034,254.802656,,,22514.8,-318.938,40165.7,2022-07-04 22:21:34
Flyoo Prao ZA-D c29-0,C,multiple,G (White-Yellow) Star,G7,Va,5196,Flyoo Prao ZA-D c29-0 A,G (White-Yellow) Star,G7,Va,5196,Flyoo Prao ZA-D c29-0 A,G (White-Yellow) Star,,,Flyoo Prao ZA-D c29-0 A 11,no,planetary,Earth-like world,0,"",705.8103637695,Not terraformable,6697.6435,1.3824650049,1.2536581755,265,0.669303655624,Major Rocky Magma,Suitable for water-based life,-0.480272,0.666932390671,no,656.693973750984,1.414468235063,6.8000001193e-05,0.049444,263.743571,,,22227.1,-68.625,41149.6,2020-07-29 08:29:20
Flyoo Prao ZA-D d13-0,D,single,G (White-Yellow) Star,G0,Vab,2820,Flyoo Prao ZA-D d13-0,G (White-Yellow) Star,G0,Vab,2820,Flyoo Prao ZA-D d13-0,G (White-Yellow) Star,,,Flyoo Prao ZA-D d13-0 4,no,planetary,Water world,0,"",1049.0238037109,Not terraformable,4053.34175,0.2541179955,0.6291844845,258,0.776905301633,No volcanism,Argon,-0.453958,0.488975206713,no,1154.12087352187,2.101754593381,0.001044,0.036738,341.762261,,,22763.2,-534.969,41077.9,2022-08-28 18:59:43
Flyoo Prao ZA-D d13-0,D,single,G (White-Yellow) Star,G0,Vab,2820,Flyoo Prao ZA-D d13-0,G (White-Yellow) Star,G0,Vab,2820,Flyoo Prao ZA-D d13-0,G (White-Yellow) Star,,,Flyoo Prao ZA-D d13-0 5,no,planetary,Water world,0,"",1775.5310058594,Not terraformable,6454.6805,1.2172689438,1.1885188818,298,11.609776708611,No volcanism,Thick Carbon dioxide,-1.421957,0.474959994688,no,2542.05869579757,3.557991656677,4.4e-05,0.030347,38.995264,,,22763.2,-534.969,41077.9,2022-08-28 19:23:25
Flyoo Prao ZA-E d12-0,D,single,F (White) Star,F0,VI,1250,Flyoo Prao ZA-E d12-0,F (White) Star,F0,VI,1250,Flyoo Prao ZA-E d12-0,F (White) Star,,,Flyoo Prao ZA-E d12-0 5,no,planetary,Water world,0,"",1353.5704345703,Candidate for terraforming,3916.7115,0.2401300073,0.6367548704,261,0.028396965936,No volcanism,Thin Carbon dioxide-rich,-1.073174,1.505890196146,no,1288.67511672002,2.709494193778,0.001263,0.002592,212.416653,,,22419.2,-896.5,40944,2021-04-21 23:25:30
Flyoo Prao ZA-L d9-0,D,multiple,F (White) Star,F9,Vb,1040,Flyoo Prao ZA-L d9-0 A,F (White) Star,F9,Vb,1040,Flyoo Prao ZA-L d9-0 A,F (White) Star,,,Flyoo Prao ZA-L d9-0 A 1,no,planetary,Water world,0,"",637.0911254883,Candidate for terraforming,4435.416,0.3541829884,0.7323657274,337,0.786986231804,No volcanism,Nitrogen,-0.514958,0.920657862407,no,499.275237045903,1.27959749915,0.003192,0.578194,74.916814,,,22739.1,-179.625,40697.9,2021-08-16 00:16:34
Flyoo Prao ZA-L d9-10,D,multiple,F (White) Star,F1,Vb,1712,Flyoo Prao ZA-L d9-10 B,K (Yellow-Orange) Star,K2,Vab,1712,Flyoo Prao ZA-L d9-10 B,K (Yellow-Orange) Star,,,Flyoo Prao ZA-L d9-10 B 1,no,planetary,Earth-like world,0,"",517638,Not terraformable,6650.3305,1.3476589918,1.2395458221,318,0.767162978649,Minor Silicate Vapour Geysers,Suitable for water-based life,-0.277897,2.080246389236,no,334.278156084039,0.842904666726,0.000428,-0.060476,346.951483,,,22742.4,-131.469,40733.7,2021-08-16 10:55:17
Flyoo Prao ZA-L d9-10,D,multiple,F (White) Star,F1,Vb,1712,Flyoo Prao ZA-L d9-10 B,K (Yellow-Orange) Star,K2,Vab,1712,Flyoo Prao ZA-L d9-10 B,K (Yellow-Orange) Star,,,Flyoo Prao ZA-L d9-10 B 2,no,planetary,Water world,0,"",517661.6875,Not terraformable,5234.5465,0.6116880178,0.9081150293,206,0.700531423092,No volcanism,Nitrogen,2.65253,2.415342743704,no,715.032116406493,1.399340751363,0.000206,-1.020096,77.069566,,,22742.4,-131.469,40733.7,2021-08-16 10:55:13
Flyoo Prao ZA-L d9-3,D,single,F (White) Star,F6,VI,1550,Flyoo Prao ZA-L d9-3,F (White) Star,F6,VI,1550,Flyoo Prao ZA-L d9-3,F (White) Star,,,Flyoo Prao ZA-L d9-3 2,no,planetary,Water world,0,"",982.6475219727,Not terraformable,3385.91775,0.1520899981,0.5391841531,266,0.227894946933,No volcanism,Carbon dioxide-rich,-2.581127,0.873684121053,no,979.513350736215,1.979377105085,0.005421,-0.181767,175.216335,,,22757.5,-171.938,40700.8,2018-12-28 04:36:54
Flyoo Prao ZA-L d9-4,D,single,F (White) Star,F4,Vb,2216,Flyoo Prao ZA-L d9-4,F (White) Star,F4,Vb,2216,Flyoo Prao ZA-L d9-4,F (White) Star,,,Flyoo Prao ZA-L d9-4 2,no,planetary,Water world,0,"",1034.0200195313,Candidate for terraforming,5254.3735,0.6242139935,0.9197306633,342,1.264493703842,No volcanism,Nitrogen,-0.354945,26.697561698102,no,7.184809142789,0.000291736839,0.138847,4.597976,17.3839,,,22799.8,-177.062,40770.8,2021-08-16 00:31:54
Flyoo Prao ZA-L d9-4,D,single,F (White) Star,F4,Vb,2216,Flyoo Prao ZA-L d9-4,F (White) Star,F4,Vb,2216,Flyoo Prao ZA-L d9-4,F (White) Star,,,Flyoo Prao ZA-L d9-4 3,no,planetary,Water world,0,"",1034.5146484375,Candidate for terraforming,4043.43325,0.2545880079,0.633441329,263,0.029558034614,No volcanism,Thin Carbon dioxide-rich,0.107048,17.049990606435,no,7.184809142789,0.000715296757,0.138847,4.597976,197.383888,,,22799.8,-177.062,40770.8,2021-08-16 00:31:52
Flyoo Prao ZA-L d9-4,D,single,F (White) Star,F4,Vb,2216,Flyoo Prao ZA-L d9-4,F (White) Star,F4,Vb,2216,Flyoo Prao ZA-L d9-4,F (White) Star,,,Flyoo Prao ZA-L d9-4 4,no,planetary,Water world,0,"",1343.203125,Not terraformable,5245.816,0.6191179752,0.9152007103,268,2.898273468018,No volcanism,Ammonia,2.821188,0.676366082662,no,1466.75061572477,2.693072163235,0.00049,0.464242,11.283995,,,22799.8,-177.062,40770.8,2021-08-16 00:32:10
Flyoo Prao ZA-L d9-6,D,multiple,A (Blue-White) Star,A7,Vb,1028,Flyoo Prao ZA-L d9-6 A,A (Blue-White) Star,A7,Vb,1028,Flyoo Prao ZA-L d9-6 A,A (Blue-White) Star,,,Flyoo Prao ZA-L d9-6 A 6,no,planetary,Water world,0,"",1735.9039306641,Candidate for terraforming,4868.486,0.4792999923,0.8225998282,301,1.24024784565,No volcanism,Nitrogen,-0.179796,1.199748033843,no,157.060681117905,0.004871456949,0.032419,0.090889,98.010817,,,22803.4,-185,40767.9,2021-08-16 00:40:53
Flyoo Prao ZA-U d4-2,D,multiple,G (White-Yellow) Star,G4,Vab,1362,Flyoo Prao ZA-U d4-2 A,G (White-Yellow) Star,G4,Vab,1362,Flyoo Prao ZA-U d4-2 A,G (White-Yellow) Star,,,Flyoo Prao ZA-U d4-2 A 3,no,planetary,Water world,0,"",1050.4311523438,Not terraformable,3612.69175,0.1846850067,0.5756239295,277,0.397544384003,No volcanism,Carbon dioxide,0.268524,1.992502692546,no,150.05136115684,0.004935037603,0.169341,8.365777,348.745296,,,22432.7,-33.9062,40364.8,2020-10-10 11:33:35
Flyoo Prao ZA-U d4-5,D,single,F (White) Star,F4,Vb,1994,Flyoo Prao ZA-U d4-5,F (White) Star,F4,Vb,1994,Flyoo Prao ZA-U d4-5,F (White) Star,,,Flyoo Prao ZA-U d4-5 3,no,planetary,Water world,0,"",1086.0631103516,Candidate for terraforming,5759.408,0.8340950012,1.0228898525,348,6.445374011993,Major Rocky Magma,Thick Ammonia,0.133261,0.621066779317,no,1048.0729656087,2.177673185653,0.000561,-0.415738,99.192057,,,22437.5,-62.3438,40341,2020-11-15 00:39:34
Flyoo Prao ZA-U d4-5,D,single,F (White) Star,F4,Vb,1994,Flyoo Prao ZA-U d4-5,F (White) Star,F4,Vb,1994,Flyoo Prao ZA-U d4-5,F (White) Star,,,Flyoo Prao ZA-U d4-5 4,no,planetary,Water world,0,"",1664.7528076172,Not terraformable,6800.2025,1.4699239731,1.2930645943,247,1.913629055023,Minor Silicate Vapour Geysers,Carbon dioxide-rich,-2.802155,1.220732211019,no,1987.27908233796,3.336088852419,0.000368,-0.684554,305.233716,,,22437.5,-62.3438,40341,2020-11-15 00:28:55
Flyoo Prao ZA-U d4-6,D,multiple,K (Yellow-Orange) Star,K1,Va,8228,Flyoo Prao ZA-U d4-6 C,G (White-Yellow) Star,G9,Vab,8228,Flyoo Prao ZA-U d4-6 C,G (White-Yellow) Star,,,Flyoo Prao ZA-U d4-6 C 2,no,planetary,Water world,0,"",44118.234375,Candidate for terraforming,4989.472,0.520623982,0.8507148623,246,0.904380917549,No volcanism,Nitrogen,2.414365,0.708057015556,no,486.997563253947,1.100705835476,7.6999996963e-05,-0.003528,254.409097,,,22432.7,-72.9688,40330.2,2020-11-15 01:09:24
Flyoo Prao ZA-V d3-0,D,single,G (White-Yellow) Star,G3,Vab,1270,Flyoo Prao ZA-V d3-0,G (White-Yellow) Star,G3,Vab,1270,Flyoo Prao ZA-V d3-0,G (White-Yellow) Star,,,Flyoo Prao ZA-V d3-0 2,no,planetary,Water world,0,"",948.4583129883,Not terraformable,3969.57425,0.2474929988,0.6389164925,302,0.793333641747,No volcanism,Carbon dioxide,0.292931,0.748803108669,no,921.737147426169,1.900761085346,4e-05,1.616359,216.928102,36.841945,,22106.3,-420.156,40223.1,2022-06-06 20:08:08
Flyoo Prao ZA-W d2-1,D,single,G (White-Yellow) Star,G2,Vab,3996,Flyoo Prao ZA-W d2-1,G (White-Yellow) Star,G2,Vab,3996,Flyoo Prao ZA-W d2-1,G (White-Yellow) Star,,,Flyoo Prao ZA-W d2-1 4,no,planetary,Earth-like world,0,"",656,Not terraformable,4127.98225,0.2820580006,0.6733359694,261,0.552553278441,No volcanism,Suitable for water-based life,-0.199024,33.049881159236,no,23.696939288461,0.000999016075,0.079106,-8.019668,176.975444,,,21830.9,-716.688,40147.4,2022-04-05 21:28:15
Flyoo Prao ZA-W d2-1,D,single,G (White-Yellow) Star,G2,Vab,3996,Flyoo Prao ZA-W d2-1,G (White-Yellow) Star,G2,Vab,3996,Flyoo Prao ZA-W d2-1,G (White-Yellow) Star,,,Flyoo Prao ZA-W d2-1 8,no,planetary,Water world,0,"",1301,Not terraformable,4099.20975,0.2758060098,0.6676862836,256,0.654238912539,No volcanism,Carbon dioxide,0.013972,137.815007856331,no,96.859937464745,0.002402899713,0.198752,6.329854,211.144141,,,21830.9,-716.688,40147.4,2022-04-05 21:28:30
Flyoo Prao ZA-W d2-1,D,single,G (White-Yellow) Star,G2,Vab,3996,Flyoo Prao ZA-W d2-1,G (White-Yellow) Star,G2,Vab,3996,Flyoo Prao ZA-W d2-1,G (White-Yellow) Star,,,Flyoo Prao ZA-W d2-1 9,no,planetary,Water world,0,"",1302,Not terraformable,4068.4205,0.2692260146,0.6616591811,254,0.571183074266,No volcanism,Carbon dioxide,0.429218,136.16126239228,no,96.859937464745,0.002461622918,0.198752,6.329854,31.144146,,,21830.9,-716.688,40147.4,2022-04-05 21:28:27
Flyoo Prao ZB-J d10-3,D,single,F (White) Star,F0,Vb,304,Flyoo Prao ZB-J d10-3,F (White) Star,F0,Vb,304,Flyoo Prao ZB-J d10-3,F (White) Star,,,Flyoo Prao ZB-J d10-3 4,no,planetary,Water world,0,"",1471.2637939453,Candidate for terraforming,5626.7525,0.7729840279,0.9931707382,395,3.014526276832,Major Rocky Magma,Water-rich,0.840313,0.80975423235,no,1619.26703596551,2.949043730216,0.000388,0.001092,208.8468,,,22295.9,-191.031,40796.4,2022-03-12 17:50:15
Flyoo Prao ZB-S d5-10,D,single,F (White) Star,F8,Vb,1266,Flyoo Prao ZB-S d5-10,F (White) Star,F8,Vb,1266,Flyoo Prao ZB-S d5-10,F (White) Star,,,Flyoo Prao ZB-S d5-10 2,no,planetary,Water world,0,"",1033.2401123047,Not terraformable,3666.134,0.1926580071,0.5830951333,297,0.519456536827,No volcanism,Carbon dioxide,-0.273477,1.340351021551,no,1102.57254154594,2.077900642361,0.003521,0.382313,268.911289,,,21946.2,-151.344,40423.9,2022-02-22 05:33:03
Flyoo Prao ZB-S d5-11,D,multiple,G (White-Yellow) Star,G6,Vab,1032,Flyoo Prao ZB-S d5-11 B,M (Red dwarf) Star,M6,Va,1032,Flyoo Prao ZB-S d5-11 B,M (Red dwarf) Star,,,Flyoo Prao ZB-S d5-11 B 8,no,planetary,Water world,0,"",5420.4833984375,Not terraformable,4076.8245,0.2709299922,0.6631046534,246,0.142180734182,No volcanism,Carbon dioxide,0.028518,0.475163319618,no,312.296977197685,0.608799032257,0.186816,-118.688979,68.808705,,,21944.6,-159.719,40408.6,2022-02-22 05:35:29
Flyoo Prao ZB-S d5-7,D,single,A (Blue-White) Star,A8,Vb,1490,Flyoo Prao ZB-S d5-7,A (Blue-White) Star,A8,Vb,1490,Flyoo Prao ZB-S d5-7,A (Blue-White) Star,,,Flyoo Prao ZB-S d5-7 6,no,planetary,Water world,0,"",1560.98828125,Candidate for terraforming,6627.421,1.3332240582,1.2347613573,411,8.894101899827,Minor Silicate Vapour Geysers,Thick Ammonia,0.385046,1.743263165208,no,1542.52771150185,3.1203549378,0.002705,0.094128,130.571917,,,21977.6,-174.5,40441,2022-02-22 05:18:24
Flyoo Prao ZB-Z c2-0,C,multiple,K (Yellow-Orange) Star,K1,Vab,6106,Flyoo Prao ZB-Z c2-0 A,K (Yellow-Orange) Star,K1,Vab,6106,Flyoo Prao ZB-Z c2-0 A,K (Yellow-Orange) Star,,,Flyoo Prao ZB-Z c2-0 A 4,no,planetary,Water world,0,"",376.204864502,Candidate for terraforming,4005.51875,0.2550910115,0.6467651725,282,0.209149453333,No volcanism,Nitrogen,-0.072959,88.401981096412,yes,80.105555416262,0.004849339566,0.071507,-5.485395,29.432918,2.627882,,22006.3,-364.312,40053.4,2022-05-22 16:41:30
Flyoo Prao ZE-P d6-0,D,multiple,F (White) Star,F1,VI,1396,Flyoo Prao ZE-P d6-0 A,F (White) Star,F1,VI,1396,Flyoo Prao ZE-P d6-0 A,F (White) Star,,,Flyoo Prao ZE-P d6-0 A 10,no,planetary,Water world,0,"",2214.8933105469,Not terraformable,7186.1585,1.758368969,1.383901,458,15.548175425611,Minor Metallic Magma,Thick Carbon dioxide,0.509927,0.719957103275,no,2973.93504944112,4.449088281015,0.00236,0.018644,147.943356,355.370976,,22747.1,-653.219,40464.1,2022-04-08 21:24:14
Flyoo Prao ZF-L d9-10,D,single,A (Blue-White) Star,A5,VI,1660,Flyoo Prao ZF-L d9-10,A (Blue-White) Star,A5,VI,1660,Flyoo Prao ZF-L d9-10,A (Blue-White) Star,,,Flyoo Prao ZF-L d9-10 4,no,planetary,Water world,2,"Metallic (2)",2319.3181152344,Candidate for terraforming,8440.788,3.0939350128,1.7665023804,360,0.889465987682,Major Silicate Vapour Geysers,Water-rich,-0.476277,1.59705475985,no,784.118432137697,0.042776158677,0.135137,9.263094,253.43783,,,22936.6,-58.2812,40711.1,2020-07-10 03:53:15
Flyoo Prao ZF-V d3-3,D,multiple,A (Blue-White) Star,A5,VI,1086,Flyoo Prao ZF-V d3-3 A,A (Blue-White) Star,A5,VI,1086,Flyoo Prao ZF-V d3-3 A,A (Blue-White) Star,,,Flyoo Prao ZF-V d3-3 A 9,no,planetary,Water world,0,"",2091.447265625,Candidate for terraforming,5135.0765,0.5615959764,0.866361618,393,1.386313841599,No volcanism,Nitrogen,0.386347,18.806953824225,no,134.105359514549,0.00645257792,0.136936,5.081303,150.279328,,,22263.4,-272.312,40223.6,2022-05-30 22:35:55
Flyoo Prao ZF-V d3-4,D,multiple,F (White) Star,F6,Vb,1154,Flyoo Prao ZF-V d3-4 B,M (Red dwarf) Star,M2,Va,1154,Flyoo Prao ZF-V d3-4 B,M (Red dwarf) Star,,,Flyoo Prao ZF-V d3-4 B 6,no,planetary,Water world,0,"",60873,Not terraformable,3982.38875,0.2506409883,0.6428858042,272,0.739003978534,No volcanism,Carbon dioxide,-0.435612,2.001740748495,no,453.478063422222,0.841656497418,0.075855,38.350047,253.565381,,,22292.6,-310.156,40222.7,2022-07-08 21:25:43
Flyoo Prao ZF-W d2-1,D,single,F (White) Star,F3,VI,1138,Flyoo Prao ZF-W d2-1,F (White) Star,F3,VI,1138,Flyoo Prao ZF-W d2-1,F (White) Star,,,Flyoo Prao ZF-W d2-1 2,no,planetary,Water world,0,"",1655.1187744141,Not terraformable,5897.4,0.8995289803,1.0521146059,247,1.278264171606,Major Rocky Magma,Carbon dioxide-rich,0.2274,1.588071306296,no,1994.27524650544,3.315822227723,0.000872,-1.123407,125.278479,,,21947.8,-655.188,40200.8,2022-08-01 23:12:12
Flyoo Prao ZF-W d2-2,D,single,A (Blue-White) Star,A9,VI,2014,Flyoo Prao ZF-W d2-2,A (Blue-White) Star,A9,VI,2014,Flyoo Prao ZF-W d2-2,A (Blue-White) Star,,,Flyoo Prao ZF-W d2-2 10,no,planetary,Water world,0,"",1419.4406738281,Not terraformable,8390.613,3.0516819954,1.7632786036,361,17.377123118678,Major Silicate Vapour Geysers,Thick Ammonia,-0.231704,0.907920698889,no,1503.26349669028,2.850681876825,0.002854,-0.4536,170.772802,,,22012.1,-615.188,40158.4,2022-08-01 23:17:20
Flyoo Prao ZG-I c11-0,C,single,K (Yellow-Orange) Star,K1,Vab,10248,Flyoo Prao ZG-I c11-0,K (Yellow-Orange) Star,K1,Vab,10248,Flyoo Prao ZG-I c11-0,K (Yellow-Orange) Star,,,Flyoo Prao ZG-I c11-0 9,no,planetary,Earth-like world,0,"",309,Not terraformable,4457.152,0.3608500063,0.7388917804,274,0.546491980553,No volcanism,Suitable for water-based life,-0.125916,202.840509259259,yes,202.816944444444,0.62021567434,0.000135,-0.01626,307.096008,,,22244.4,-558.594,40382.4,2019-12-29 21:49:35
Flyoo Prao ZG-J d10-5,D,single,F (White) Star,F2,Vab,2306,Flyoo Prao ZG-J d10-5,F (White) Star,F2,Vab,2306,Flyoo Prao ZG-J d10-5,F (White) Star,,,Flyoo Prao ZG-J d10-5 5,no,planetary,Earth-like world,0,"",1643.7360839844,Not terraformable,6026.604,0.9663040042,1.0822746754,275,0.626251220703,Major Rocky Magma,Suitable for water-based life,0.127093,0.6768989739,no,1771.41182400567,3.271465461257,0.007213,-0.172248,2.804944,,,22489.7,-126.406,40839.1,2021-08-04 18:16:24
Flyoo Prao ZG-P c21-0,C,single,K (Yellow-Orange) Star,K5,Va,11558,Flyoo Prao ZG-P c21-0,K (Yellow-Orange) Star,K5,Va,11558,Flyoo Prao ZG-P c21-0,K (Yellow-Orange) Star,,,Flyoo Prao ZG-P c21-0 3,no,planetary,Water world,0,"",782.8878173828,Not terraformable,6395.226,1.2051210403,1.1986376047,293,10.945055514434,No volcanism,Thick Carbon dioxide,3.00233,,no,32.938923686748,0.001348639267,0.053256,3.772548,25.791129,,,22700,-499.188,40817.7,2022-08-12 20:13:44
Flyoo Prao ZG-S d5-0,D,single,F (White) Star,F7,Vb,1428,Flyoo Prao ZG-S d5-0 6,Y (Brown dwarf) Star,Y2,V,1428,Flyoo Prao ZG-S d5-0 6,Y (Brown dwarf) Star,,,Flyoo Prao ZG-S d5-0 6 c,no,moon of star,Water world,0,"",969.5491333008,Not terraformable,3096.103,0.0925820023,0.3928844035,369,0.094236336648,Metallic Magma,Thin Water-rich,0.488357,1.001680568519,yes,0.626637145046,4.3195963e-05,0.03459,-7.733577,357.23517,,,22132.4,-31.9062,40429.7,2020-11-07 23:56:12
Flyoo Prao ZG-S d5-4,D,multiple,G (White-Yellow) Star,G1,Vab,1516,,,,,,,,,,Flyoo Prao ZG-S d5-4 CD 4,no,planetary,Water world,0,"",12169.1689453125,Candidate for terraforming,6847.418,1.487005949,1.2901139259,351,10.114426612854,Minor Silicate Vapour Geysers,Thick Ammonia,0.303218,0.911951944919,no,435.576146399537,1.15596869393,0.000311,0.83608,213.466603,,,22173.2,-47.625,40452.6,2020-11-08 02:17:40
Flyoo Prao ZG-S d5-4,D,multiple,G (White-Yellow) Star,G1,Vab,1516,,,,,,,,,,Flyoo Prao ZG-S d5-4 CD 6,no,planetary,Water world,0,"",11895.8193359375,Not terraformable,5562.554,0.7394040227,0.9720807672,318,5.784663677216,Major Rocky Magma,Thick Ammonia,-0.059075,123.989303169144,yes,94.658711718183,0.004136742747,0.06347,-6.402549,109.996327,,,22173.2,-47.625,40452.6,2020-11-08 02:53:25
Flyoo Prao ZG-S d5-6,D,single,A (Blue-White) Star,A9,Vab,538,Flyoo Prao ZG-S d5-6,A (Blue-White) Star,A9,Vab,538,Flyoo Prao ZG-S d5-6,A (Blue-White) Star,,,Flyoo Prao ZG-S d5-6 8,no,planetary,Water world,0,"",2266.4528808594,Not terraformable,8121.676,2.7094790936,1.6709501743,262,3.145170927048,Metallic Magma,Nitrogen,0.040297,1.970564381574,no,2693.48822810035,4.5420671926,0.000922,-0.17441,196.514084,,,22118.2,-70.6875,40433.2,2020-11-08 03:02:39
Flyoo Prao ZG-S d5-8,D,multiple,G (White-Yellow) Star,G0,Vb,1322,Flyoo Prao ZG-S d5-8 C,M (Red dwarf) Star,M2,Va,1322,Flyoo Prao ZG-S d5-8 C,M (Red dwarf) Star,,,Flyoo Prao ZG-S d5-8 C 6,no,planetary,Water world,0,"",4137.5942382813,Candidate for terraforming,4287.9685,0.3206390142,0.7093853354,375,0.751622080803,No volcanism,Nitrogen,-1.035234,3.133817541852,no,167.116702154826,0.438374675522,0.000143,-0.502141,53.963125,,,22104.8,-95.625,40453.8,2020-10-31 12:55:21
Flyoo Prao ZH-H d11-5,D,single,A (Blue-White) Star,A7,Vab,2124,Flyoo Prao ZH-H d11-5,A (Blue-White) Star,A7,Vab,2124,Flyoo Prao ZH-H d11-5,A (Blue-White) Star,,,Flyoo Prao ZH-H d11-5 6,no,planetary,Water world,0,"",1907.5043945313,Candidate for terraforming,5242.5225,0.6115499735,0.9051496387,325,1.519318097705,No volcanism,Nitrogen,0.014943,1.017658061076,no,2076.7695235985,3.821957651055,0.000215,-0.351258,39.126558,,,21958.4,-213.219,40926.2,2022-03-09 23:10:42
Flyoo Prao ZH-O c8-0,C,single,M (Red dwarf) Star,M1,Va,12522,Flyoo Prao ZH-O c8-0,M (Red dwarf) Star,M1,Va,12522,Flyoo Prao ZH-O c8-0,M (Red dwarf) Star,,,Flyoo Prao ZH-O c8-0 1,no,planetary,Water world,0,"",128.0210418701,Candidate for terraforming,5861.3195,0.6664379835,0.7891107798,296,260.990574882803,No volcanism,Thick Argon-rich,-0.147864,70.804111356053,yes,70.784678337755,0.256540628115,9.9e-05,-0.002114,98.583057,241.584926,,21975.6,-423.094,40257.6,2022-07-16 14:50:12
Flyoo Prao ZI-B c29-0,C,multiple,K (Yellow-Orange) Star,K6,Va,10000,Flyoo Prao ZI-B c29-0 B,K (Yellow-Orange) Star,K7,Va,10000,Flyoo Prao ZI-B c29-0 B,K (Yellow-Orange) Star,,,Flyoo Prao ZI-B c29-0 B 5,no,planetary,Earth-like world,0,"",3606.9782714844,Not terraformable,4013.09025,0.2591699958,0.6546300054,281,0.571928933817,No volcanism,Suitable for water-based life,-2.013995,2.705871171574,no,253.594735706296,0.681420675767,0.003505,1.306335,35.773758,,,22556,-461.906,41149.9,2022-08-13 09:03:32
Flyoo Prao ZJ-C c2-0,C,single,K (Yellow-Orange) Star,K1,Vab,4932,Flyoo Prao ZJ-C c2-0,K (Yellow-Orange) Star,K1,Vab,4932,Flyoo Prao ZJ-C c2-0,K (Yellow-Orange) Star,,,Flyoo Prao ZJ-C c2-0 1,no,planetary,Water world,0,"",430.3255615234,Not terraformable,6879.343,0.9845820069,0.8463051915,269,393.851013183594,No volcanism,Thick Argon-rich,0.341734,1.278617643183,no,350.650268848299,0.862340519938,4.8000001698e-05,-0.394774,354.565348,,,22780.5,-60.8125,39980.9,2020-06-24 04:52:16
Flyoo Prao ZJ-I b28-0,B,multiple,M (Red dwarf) Star,M4,Va,12190,,,,,,,,,,Flyoo Prao ZJ-I b28-0 AB 1,no,planetary,Water world,0,"",183.5540618896,Not terraformable,6577.569,1.2949049473,1.2175199986,317,8.240909203059,No volcanism,Thick Ammonia,0.132594,87.991638208819,no,87.179377399109,0.341730002202,6e-06,-0.001578,257.763997,,,21767,-313.875,40502.6,2022-05-21 18:17:35
Flyoo Prao ZJ-Q d5-0,D,multiple,F (White) Star,F4,Vb,1254,Flyoo Prao ZJ-Q d5-0 A,F (White) Star,F4,Vb,1254,Flyoo Prao ZJ-Q d5-0 A,F (White) Star,,,Flyoo Prao ZJ-Q d5-0 A 4,no,planetary,Water world,0,"",1115.3360595703,Candidate for terraforming,4154.66025,0.2871899903,0.6768108606,254,0.677087545395,No volcanism,Nitrogen,-0.170616,0.964122721632,no,1006.18180025507,2.235901656451,0.001152,1.516889,355.917404,,,22586.5,-836.844,40442.4,2021-04-20 23:15:52
